Row	TR	T30	T20	T10	EDT	D	C50	C80	Ts
125	0.8745703125	0.510166015625	0.364404296875	0.218642578125	0.14576171875	73.7271447061613	4.47650038702037	6.19722817949954	136.076882628032
250	1.297734375	0.75701171875	0.54072265625	0.32443359375	0.2162890625	34.6245575428344	-2.76183254603522	-0.406029695827104	163.010154244348
500	1.8242578125	1.064150390625	0.760107421875	0.456064453125	0.30404296875	35.4552755326782	-2.60237902069142	-1.5110830084232	164.620794846157
1000	2.49328125	1.4544140625	1.0388671875	0.6233203125	0.415546875	28.1562312184618	-4.06816834645346	-2.88288880240331	218.021209408555
2000	2.5332421875	1.477724609375	1.055517578125	0.633310546875	0.42220703125	44.7323982867782	-0.918490919076338	-0.145066391981359	178.87606657444
4000	2.4432421875	1.425224609375	1.018017578125	0.610810546875	0.40720703125	28.5538459262497	-3.98314537127552	-1.71067396386716	192.758322915558
8000	1.3006640625	0.758720703125	0.541943359375	0.325166015625	0.21677734375	74.1458952348819	4.57551328371582	5.02001945721312	99.0165422664981
16000	0.4616015625	0.269267578125	0.192333984375	0.115400390625	0.07693359375	84.7676559255493	7.45423789984395	8.16134320959964	72.4791176694015
32000	0.365859375	0.21341796875	0.15244140625	0.09146484375	0.0609765625	92.8539839089281	11.137068801721	11.3964754726442	107.704870598945
