Row	TR	T30	T20	T10	EDT	D	C50	C80	Ts
125	2.37515625	1.3855078125	0.9896484375	0.5937890625	0.395859375	66.4656132562745	2.97083035880193	3.57205688677596	364.315348469395
250	1.853671875	1.08130859375	0.77236328125	0.46341796875	0.3089453125	33.4800749144933	-2.9818112413319	-1.20755495610761	189.697289221326
500	2.3958984375	1.397607421875	0.998291015625	0.598974609375	0.39931640625	27.517092333891	-4.21158263875578	-3.08791136008978	206.768920092339
1000	2.559140625	1.49283203125	1.06630859375	0.63978515625	0.4265234375	24.4238503392483	-4.90581782772615	-3.94086973772017	233.564448070578
2000	2.9998828125	1.749931640625	1.249951171875	0.749970703125	0.49998046875	28.308216081745	-4.0391542926184	-3.20927610919593	245.89788002877
4000	2.4476953125	1.427822265625	1.019873046875	0.611923828125	0.40794921875	43.7895479915105	-1.09062724431504	-0.273045021028886	195.215536907344
8000	1.4087109375	0.821748046875	0.586962890625	0.352177734375	0.23478515625	68.4660429522491	3.35689568216927	4.21307470397208	113.6876516156
16000	0.590625	0.34453125	0.24609375	0.14765625	0.0984375	88.5214001782743	8.85706086862271	11.6050766277686	84.7067399080796
32000	0.406171875	0.23693359375	0.16923828125	0.10154296875	0.0676953125	35.101565129718	-2.66917440716041	9.76496275899129	115.696240902384
