Row	TR	T30	T20	T10	EDT	D	C50	C80	Ts
125	1.722890625	1.00501953125	0.71787109375	0.43072265625	0.2871484375	73.5728111746585	4.43477747542013	5.18165878192619	222.80374719736
250	1.4658984375	0.855107421875	0.610791015625	0.366474609375	0.24431640625	30.5715111005294	-3.56475225676873	-0.925930590731653	162.734712325094
500	2.0855859375	1.216591796875	0.868994140625	0.521396484375	0.34759765625	37.3124255532047	-2.2532919056041	-0.656981403534917	175.851792534036
1000	2.6251171875	1.531318359375	1.093798828125	0.656279296875	0.43751953125	36.2462416926099	-2.45268725323623	-1.73980657750263	217.124125268327
2000	2.7244921875	1.589287109375	1.135205078125	0.681123046875	0.45408203125	34.5969218745215	-2.77014685884657	-2.15597566073662	224.641508717596
4000	2.434921875	1.42037109375	1.01455078125	0.60873046875	0.4058203125	43.0940994391186	-1.20777421974987	-0.397711101062652	195.283959375055
8000	1.378359375	0.80404296875	0.57431640625	0.34458984375	0.2297265625	70.0868634174338	3.69730904419029	4.48139884846601	110.10118735623
16000	0.514453125	0.30009765625	0.21435546875	0.12861328125	0.0857421875	81.3855518617105	6.40689809711415	7.2493192375414	76.9816513871479
32000	0.4566796875	0.266396484375	0.190283203125	0.114169921875	0.07611328125	50.9883281779428	0.168555618953615	12.8561567170407	118.316093794911
