Row	TR	T30	T20	T10	EDT	D	C50	C80	Ts
125	1.677890625	0.97876953125	0.69912109375	0.41947265625	0.2796484375	49.8486681847126	-0.0265006219885075	0.78939788529721	159.868906451505
250	1.6496484375	0.962294921875	0.687353515625	0.412412109375	0.27494140625	48.2906509877847	-0.298012923801679	0.869392426881551	169.091266312398
500	2.28375	1.3321875	0.9515625	0.5709375	0.380625	28.3286261167176	-4.03177959640724	-1.58593606307053	201.155938590271
1000	3.0387890625	1.772626953125	1.266162109375	0.759697265625	0.50646484375	20.7074202370724	-5.83185762180306	-3.39387865626231	261.775940929844
2000	3.1565625	1.841328125	1.315234375	0.789140625	0.52609375	6.79304904176992	-11.3739008981074	-6.30791296759452	265.261588830555
4000	2.8414453125	1.657509765625	1.183935546875	0.710361328125	0.47357421875	17.1013560193142	-6.85580079149966	-4.31294019702264	238.619672437299
8000	1.6222265625	0.946298828125	0.675927734375	0.405556640625	0.27037109375	49.3521671214009	-0.113099968229773	2.06320450628592	115.257928276547
16000	0.35625	0.2078125	0.1484375	0.0890625	0.059375	87.400598588343	8.41124747521769	10.4134313962437	51.9484106897856
32000	0.2300390625	0.134189453125	0.095849609375	0.057509765625	0.03833984375	90.3691601602148	9.72294202250372	10.1235112244418	172.724134623007
