Row	TR	T30	T20	T10	EDT	D	C50	C80	Ts
125	1.45640625	0.8495703125	0.6068359375	0.3641015625	0.242734375	41.7898841952129	-1.44146965752519	0.854530520803601	162.016366361318
250	1.68890625	0.9851953125	0.7037109375	0.4222265625	0.281484375	23.2288078649078	-5.19300517074228	-3.88164889414658	144.387844855437
500	1.9583203125	1.142353515625	0.815966796875	0.489580078125	0.32638671875	27.3268455760368	-4.25006367441038	0.00329078850771787	168.691280113215
1000	2.8962890625	1.689501953125	1.206787109375	0.724072265625	0.48271484375	18.4301853339997	-6.46001855821817	-5.88981768728519	231.290201329596
2000	3.037734375	1.77201171875	1.26572265625	0.75943359375	0.5062890625	24.6402405897239	-4.85498781028307	-4.40475435944434	236.293283293583
4000	2.6525390625	1.547314453125	1.105224609375	0.663134765625	0.44208984375	31.4310576512076	-3.38774599343524	-2.99102877894116	202.658490763965
8000	1.59375	0.9296875	0.6640625	0.3984375	0.265625	41.2433410524646	-1.5371790985067	0.318267304586818	101.94077149041
16000	0.2026171875	0.118193359375	0.084423828125	0.050654296875	0.03376953125	91.0333963409075	10.0656175510338	10.4733069200814	41.4211248916378
32000	0.1824609375	0.106435546875	0.076025390625	0.045615234375	0.03041015625	95.102830261281	12.8824447594332	13.1419875417456	101.813735133314
