Row	TR	T30	T20	T10	EDT	D	C50	C80	Ts
125	1.7816015625	1.039267578125	0.742333984375	0.445400390625	0.29693359375	46.2644625157519	-0.665837036431514	2.0759940506275	212.395896467971
250	1.0630078125	0.620087890625	0.442919921875	0.265751953125	0.17716796875	66.0631974448453	2.88793926576949	4.21591260552861	147.863173610052
500	1.71609375	1.0010546875	0.7150390625	0.4290234375	0.286015625	48.1846215571928	-0.316650918299437	0.145082493765706	129.53947753877
1000	2.1655078125	1.263212890625	0.902294921875	0.541376953125	0.36091796875	46.5595855099062	-0.598607327776115	-0.425725129018793	172.174566485755
2000	2.5285546875	1.474990234375	1.053564453125	0.632138671875	0.42142578125	38.68196847947	-2.00080643866742	-1.86122632668772	169.271844757584
4000	1.9892578125	1.160400390625	0.828857421875	0.497314453125	0.33154296875	43.2681996806147	-1.17687575410602	-0.944484950066836	148.928822085898
8000	0.8221875	0.479609375	0.342578125	0.205546875	0.13703125	79.3742352407534	5.85267386442422	6.08104490526269	115.71970612432
16000	0.177421875	0.10349609375	0.07392578125	0.04435546875	0.0295703125	95.4627760072201	13.2288314094278	13.5733176730512	82.7827215409339
32000	0.174140625	0.10158203125	0.07255859375	0.04353515625	0.0290234375	94.3085675559795	12.1925205999369	12.2494544647031	261.514285149959
