#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Restaurante

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   F3           6,110        0,850        1,400
 Rec id and loc     [m] :   07           3,620        5,270        1,500

 07       14,7793

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  Voz.SD0
   Dir. Index (DI) [dB] :       1,1      2,0      3,0      0,7      2,3      5,1
 Level
   On axis 1m      [dB] :      51,2     57,2     59,8     53,5     48,8     43,8
   Total power     [dB] :      61,1     66,2     67,8     63,8     57,5     49,7
 Aim
   Horizontal angle [°] :      -0,0
   Vertical   angle [°] :       0,0
   Point            [m] :                6,110        1,550        1,400
   Roll angle       [°] :       0,0
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      70
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,08     0,26     0,64     1,15     2,08     5,31      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K
#DATA
d	     0,0000	 0	 69,68	 88,16	  37,1	  43,1	  45,7	  40,3	  36,6	  28,6
*	     0,7766	 1	 68,25	 95,73	  12,2	  14,2	  19,2	  10,7	   6,9	  -3,8
*	     0,5817	 1	 72,27	 96,76	   9,1	  11,1	  16,7	   7,9	   8,5	  -3,2
*	     1,3475	 1	 74,53	 95,06	  13,4	  15,4	  20,0	  12,8	   8,1	  -2,4
*	     1,1184	 1	 68,02	 88,16	  29,5	  27,0	  27,9	  18,6	  11,4	   0,5
*	     2,9404	 1	 68,18	 96,25	  13,0	  14,2	  11,4	   6,1	 -12,1	 -21,2
*	     3,7860	 1	234,52	147,82	  11,2	  13,1	  18,8	   9,0	   9,7	  -1,9
*	     3,3620	 1	171,76	136,29	  10,5	  12,5	  18,1	   7,7	   8,4	  -2,5
*	     1,9741	 1	  6,90	163,76	  14,2	  16,2	  22,0	  12,4	  13,1	   1,2
*	     1,5181	 1	111,47	142,02	  13,3	  15,2	  20,9	  10,8	  11,5	   0,3
s	     2,0984	 1	 69,03	 58,14	  34,6	  39,3	  39,1	  31,1	  23,9	   8,9
*	    20,0061	 1	 96,64	 76,87	  -2,0	   4,9	   8,2	   7,5	  -3,5	  -9,6
*	    18,9652	 1	111,25	 75,75	  -1,8	   5,0	   8,9	   6,3	   0,6	  -8,5
*	    21,4507	 1	128,89	 75,58	  -3,2	   3,6	   7,6	   4,9	  -1,3	 -10,7
*	    26,7614	 1	146,76	 76,75	  -6,2	   0,6	   4,1	   1,5	  -5,6	 -13,6
*	    10,2885	 1	 85,88	 74,34	   8,7	  15,4	  18,2	  16,5	   6,5	   0,1
*	     9,3857	 1	103,37	 71,50	   8,4	  14,9	  18,1	  16,0	   9,4	   0,5
*	    12,5818	 1	128,20	 70,29	   5,2	  11,7	  14,8	  12,5	   4,5	  -2,3
*	    18,9430	 1	153,78	 72,61	   0,2	   6,9	  10,0	   6,6	  -1,0	  -7,0
*	     4,1696	 1	 68,62	 71,50	  19,3	  25,4	  26,4	  23,4	  14,5	   7,4
*	     3,0679	 1	 86,42	 64,14	  17,2	  23,1	  25,3	  24,4	  15,0	   8,8
*	     6,0718	 1	126,32	 57,44	  13,0	  19,6	  22,1	  19,7	  11,3	   6,3
*	    13,3399	 1	169,67	 64,84	   5,6	  12,5	  15,1	  12,0	   4,1	  -0,6
*	     5,9122	 1	 43,63	 70,25	  11,5	  18,3	  21,2	  19,8	   9,6	   3,3
*	     2,8176	 1	 46,73	 56,74	  15,9	  22,5	  25,9	  23,6	  17,3	   8,3
*	     3,7488	 1	 97,59	 12,16	  20,1	  26,7	  29,9	  27,6	  19,9	  12,6
*	    11,5800	 1	212,66	 55,43	   9,9	  16,7	  19,8	  16,5	   9,0	   2,7
s	     2,2410	 1	 70,27	116,78	  30,8	  31,9	  38,7	  31,5	  28,3	  18,7
*	     9,1798	 1	101,99	103,99	  16,7	  24,0	  25,7	  22,3	  16,6	   8,2
*	    12,2098	 1	125,46	106,59	  13,6	  20,9	  22,4	  18,3	  14,4	   6,7
s	     2,4608	 1	358,67	 91,04	  34,2	  39,7	  42,1	  34,7	  31,6	  16,4
*	    10,2708	 1	247,68	 63,37	   6,3	  13,5	  18,1	  17,0	  12,5	   6,2
*	     9,3576	 1	247,03	 91,09	   8,2	  15,5	  20,2	  18,8	  14,6	   8,2
*	     6,5454	 1	271,68	 48,57	  12,2	  19,3	  24,2	  23,1	  18,9	  12,0
*	     5,2195	 1	271,76	 89,99	  16,7	  24,0	  28,9	  27,6	  23,6	  16,7
*	     4,2412	 1	328,61	 42,04	  14,5	  21,7	  26,8	  25,7	  21,9	  14,3
*	     2,7478	 1	331,60	 87,73	  20,3	  27,5	  32,8	  31,5	  27,8	  20,3
*	     3,6558	 1	  5,86	 55,68	  11,7	  18,9	  24,3	  23,2	  19,9	  11,6
*	     2,5366	 1	  7,86	 87,40	  14,3	  21,6	  27,3	  26,0	  22,8	  14,3
*	     4,0400	 1	 19,14	 65,77	   8,3	  15,4	  20,8	  19,7	  16,9	   8,6
*	     3,1429	 1	 20,35	 87,52	   9,6	  16,8	  22,5	  21,3	  18,6	  10,1
*	     5,0264	 1	 25,20	 71,49	   5,6	  12,8	  18,1	  17,3	  13,8	   6,5
*	     4,2291	 1	 26,03	 87,61	   6,4	  13,7	  19,4	  18,4	  15,3	   7,7
*	     6,5946	 1	 28,59	 74,96	   3,5	  10,7	  15,9	  15,9	   9,8	   4,4
*	     5,8498	 1	 29,22	 87,67	   4,2	  11,5	  17,0	  17,1	  11,2	   5,8
*	     2,6820	 1	 67,24	 98,93	   7,9	   9,3	   7,1	  -1,2	 -13,0	 -23,7
*	     3,3133	 1	 72,05	 98,30	   7,6	   9,0	   6,5	  -1,7	 -13,6	 -24,3
*	     2,7492	 1	104,84	113,75	   2,6	   3,3	   7,3	  -2,8	  -3,5	 -13,5
s	     3,2048	 2	 68,07	115,09	  26,8	  29,4	  28,0	  24,2	   9,4	  -1,0
*	     3,3221	 1	 82,08	 87,98	  14,2	  15,5	  20,5	  10,2	  11,8	  -1,9
*	     3,6937	 1	 77,10	 99,24	  -0,6	   1,3	   2,1	  -6,6	 -15,8	 -26,2
s	     3,9301	 2	 68,77	 49,21	  30,8	  36,8	  37,0	  33,3	  22,8	  14,5
s	     4,2903	 2	357,12	 64,80	  32,7	  37,2	  37,4	  29,6	  23,2	   7,0
s	     4,4675	 1	 62,42	 88,06	  32,3	  33,4	  34,6	  28,9	  19,1	  12,5
*	    10,6334	 1	 32,42	 81,65	  -2,6	   4,6	   8,3	   9,9	   0,8	  -4,8
*	     9,1856	 1	 37,70	 81,37	  -0,6	   6,3	  10,2	  11,6	   2,5	  -3,3
*	     8,6647	 1	 42,81	 75,99	   0,8	   7,2	  11,1	  12,2	   3,1	  -3,0
*	     7,9031	 1	 43,03	 81,14	   1,6	   8,1	  12,1	  13,3	   4,2	  -1,8
*	     7,5246	 1	 43,24	 86,40	   2,1	   8,5	  12,6	  13,9	   4,8	  -1,2
*	    15,8139	 1	 84,61	 78,31	  -5,3	   1,4	   5,2	   6,5	  -2,5	  -8,5
*	    15,1886	 1	 84,63	 82,05	  -4,8	   2,1	   6,0	   7,4	  -1,8	  -7,6
*	    14,8799	 1	 84,65	 85,83	  -4,4	   2,5	   6,3	   7,9	  -1,3	  -7,1
*	    10,5776	 1	 77,24	 97,21	   6,1	   6,8	  10,7	   5,1	  -7,2	 -19,1
*	     8,4554	 1	 39,42	 88,59	   4,5	   5,9	  11,5	   5,2	   0,2	 -10,5
*	     8,7131	 1	 39,16	 82,58	   4,2	   5,6	  11,1	   4,8	  -0,1	 -11,0
*	    10,1107	 1	 33,43	 88,85	   2,1	   3,9	   9,2	   3,2	  -1,8	 -12,3
*	    10,3373	 1	 33,15	 82,89	   1,9	   3,6	   9,0	   2,8	  -2,1	 -12,7
*	     6,2649	 1	 51,01	 81,41	   8,4	  17,7	  17,4	  14,5	   8,9	  -2,3
*	     5,2247	 1	 62,95	 81,40	  15,1	  22,2	  22,2	  18,4	  10,7	  -4,1
*	     7,7074	 1	 73,05	 81,75	  10,0	  18,1	  18,3	  14,4	   8,4	  -3,5
