Project Name	MedidasMartillo
Measurement Name	M2-Amarillo
User Name	Default USER

Creation time	5/22/2016 14:58:50
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 3.93750e+002	9.75557e-002	-5.39667e+002	
 3.95000e+002	9.75794e-002	-5.39879e+002	
 3.96250e+002	9.76035e-002	-5.39937e+002	
 3.97500e+002	9.68538e-002	-5.40123e+002	
 3.98750e+002	9.63096e-002	-5.40233e+002	
 4.00000e+002	9.65425e-002	-5.40263e+002	
 4.01250e+002	9.60431e-002	-5.40252e+002	
 4.02500e+002	9.56539e-002	-5.40208e+002	
 4.03750e+002	9.51715e-002	-5.40187e+002	
 4.05000e+002	9.46289e-002	-5.40313e+002	
 4.06250e+002	9.46546e-002	-5.40214e+002	
 4.07500e+002	9.41519e-002	-5.39670e+002	
 4.08750e+002	9.38113e-002	-5.39501e+002	
 4.10000e+002	9.36794e-002	-5.39516e+002	
 4.11250e+002	9.31187e-002	-5.39414e+002	
 4.12500e+002	9.36324e-002	-5.38990e+002	
 4.13750e+002	9.32183e-002	-5.38869e+002	
 4.15000e+002	9.33650e-002	-5.38584e+002	
 4.16250e+002	9.30899e-002	-5.38550e+002	
 4.17500e+002	9.34292e-002	-5.38098e+002	
 4.18750e+002	9.35619e-002	-5.38130e+002	
 4.20000e+002	9.36442e-002	-5.37968e+002	
 4.21250e+002	9.40464e-002	-5.38038e+002	
 4.22500e+002	9.43243e-002	-5.38020e+002	
 4.23750e+002	9.47269e-002	-5.37887e+002	
 4.25000e+002	9.47699e-002	-5.38140e+002	
 4.26250e+002	9.46265e-002	-5.38068e+002	
 4.27500e+002	9.45786e-002	-5.38315e+002	
 4.28750e+002	9.48639e-002	-5.38325e+002	
 4.30000e+002	9.52848e-002	-5.38297e+002	
