Project Name	MedidasMartillo
Measurement Name	M3-RosaFino
User Name	Default USER

Creation time	5/22/2016 15:0:54
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 2.46250e+002	1.11237e-001	-5.45370e+002	
 2.47500e+002	1.10351e-001	-5.45196e+002	
 2.48750e+002	1.09814e-001	-5.45040e+002	
 2.50000e+002	1.09151e-001	-5.44855e+002	
 2.51250e+002	1.08424e-001	-5.44605e+002	
 2.52500e+002	1.07866e-001	-5.44400e+002	
 2.53750e+002	1.07202e-001	-5.44140e+002	
 2.55000e+002	1.06677e-001	-5.44048e+002	
 2.56250e+002	1.06120e-001	-5.43717e+002	
 2.57500e+002	1.05713e-001	-5.43380e+002	
 2.58750e+002	1.05150e-001	-5.43162e+002	
 2.60000e+002	1.04996e-001	-5.42891e+002	
 2.61250e+002	1.04730e-001	-5.42664e+002	
 2.62500e+002	1.04300e-001	-5.42412e+002	
 2.63750e+002	1.04090e-001	-5.42057e+002	
 2.65000e+002	1.03803e-001	-5.41664e+002	
 2.66250e+002	1.03587e-001	-5.41515e+002	
 2.67500e+002	1.03323e-001	-5.41134e+002	
 2.68750e+002	1.03326e-001	-5.40952e+002	
 2.70000e+002	1.03051e-001	-5.40586e+002	
 2.71250e+002	1.02972e-001	-5.40283e+002	
 2.72500e+002	1.02997e-001	-5.40094e+002	
 2.73750e+002	1.02827e-001	-5.39970e+002	
 2.75000e+002	1.02935e-001	-5.39603e+002	
 2.76250e+002	1.02638e-001	-5.39344e+002	
 2.77500e+002	1.02902e-001	-5.39120e+002	
 2.78750e+002	1.02944e-001	-5.38894e+002	
 2.80000e+002	1.02950e-001	-5.38761e+002	
 2.81250e+002	1.03058e-001	-5.38473e+002	
 2.82500e+002	1.03196e-001	-5.38285e+002	
 2.83750e+002	1.03147e-001	-5.38104e+002	
 2.85000e+002	1.03561e-001	-5.38001e+002	
 2.86250e+002	1.03443e-001	-5.37897e+002	
 2.87500e+002	1.03541e-001	-5.37646e+002	
 2.88750e+002	1.03740e-001	-5.37556e+002	
 2.90000e+002	1.03956e-001	-5.37354e+002	
 2.91250e+002	1.04248e-001	-5.37241e+002	
 2.92500e+002	1.04174e-001	-5.37253e+002	
 2.93750e+002	1.04429e-001	-5.37012e+002	
 2.95000e+002	1.04360e-001	-5.36916e+002	
 2.96250e+002	1.04554e-001	-5.36790e+002	
 2.97500e+002	1.04845e-001	-5.36783e+002	
 2.98750e+002	1.05043e-001	-5.36639e+002	
 3.00000e+002	1.05228e-001	-5.36656e+002	
 3.01250e+002	1.05235e-001	-5.36338e+002	
 3.02500e+002	1.05527e-001	-5.36444e+002	
 3.03750e+002	1.05651e-001	-5.36271e+002	
 3.05000e+002	1.05537e-001	-5.36270e+002	
 3.06250e+002	1.05861e-001	-5.36181e+002	
 3.07500e+002	1.05958e-001	-5.36211e+002	
 3.08750e+002	1.06307e-001	-5.36259e+002	
 3.10000e+002	1.06446e-001	-5.36098e+002	
 3.11250e+002	1.06618e-001	-5.36149e+002	
 3.12500e+002	1.06764e-001	-5.36094e+002	
 3.13750e+002	1.06871e-001	-5.36117e+002	
 3.15000e+002	1.07092e-001	-5.36167e+002	
 3.16250e+002	1.07270e-001	-5.36203e+002	
 3.17500e+002	1.07172e-001	-5.36104e+002	
 3.18750e+002	1.07388e-001	-5.36151e+002	
 3.20000e+002	1.07531e-001	-5.35986e+002	
 3.21250e+002	1.07602e-001	-5.36189e+002	
 3.22500e+002	1.07655e-001	-5.36179e+002	
 3.23750e+002	1.07898e-001	-5.36173e+002	
 3.25000e+002	1.07962e-001	-5.36077e+002	
 3.26250e+002	1.07880e-001	-5.36202e+002	
 3.27500e+002	1.08104e-001	-5.36136e+002	
 3.28750e+002	1.07913e-001	-5.36376e+002	
 3.30000e+002	1.08321e-001	-5.36194e+002	
 3.31250e+002	1.08281e-001	-5.36238e+002	
 3.32500e+002	1.08261e-001	-5.36359e+002	
